eps,min_samples,metric,score,n_clusters,outliers
1.5000000000000002,130,euclidean,nan,1,1
1.5000000000000002,131,euclidean,nan,1,1
1.5000000000000002,132,euclidean,nan,1,1
1.5000000000000002,133,euclidean,nan,1,1
1.5000000000000002,134,euclidean,nan,1,1
1.5000000000000002,135,euclidean,nan,1,1
1.5000000000000002,136,euclidean,nan,1,1
1.5000000000000002,137,euclidean,nan,1,1
1.5000000000000002,138,euclidean,nan,1,1
1.5000000000000002,139,euclidean,nan,1,1
1.5000000000000002,140,euclidean,nan,1,1
1.5000000000000002,141,euclidean,nan,1,1
1.5000000000000002,142,euclidean,nan,1,1
1.5000000000000002,143,euclidean,nan,1,1
1.5000000000000002,144,euclidean,nan,1,1
1.5000000000000002,145,euclidean,nan,1,1
1.5000000000000002,146,euclidean,nan,1,1
1.5000000000000002,147,euclidean,nan,1,1
1.5000000000000002,148,euclidean,nan,1,1
1.5000000000000002,149,euclidean,nan,1,1
1.5000000000000002,150,euclidean,nan,1,1
1.5000000000000002,151,euclidean,nan,1,1
1.6,1,euclidean,-0.002851636839601694,146,0
1.6,2,euclidean,-0.1051604262516159,4,1
1.6,3,euclidean,0.17721029617219894,2,1
1.6,4,euclidean,0.17721029617219894,2,1
1.6,5,euclidean,nan,1,1
1.6,6,euclidean,nan,1,1
1.6,7,euclidean,nan,1,1
1.6,8,euclidean,nan,1,1
1.6,9,euclidean,nan,1,1
1.6,10,euclidean,nan,1,1
1.6,11,euclidean,nan,1,1
1.6,12,euclidean,nan,1,1
1.6,13,euclidean,nan,1,1
1.6,14,euclidean,nan,1,1
1.6,15,euclidean,nan,1,1
1.6,16,euclidean,nan,1,1
1.6,17,euclidean,nan,1,1
1.6,18,euclidean,nan,1,1
1.6,19,euclidean,nan,1,1
1.6,20,euclidean,nan,1,1
1.6,21,euclidean,nan,1,1
1.6,22,euclidean,nan,1,1
1.6,23,euclidean,nan,1,1
1.6,24,euclidean,nan,1,1
1.6,25,euclidean,nan,1,1
1.6,26,euclidean,nan,1,1
1.6,27,euclidean,nan,1,1
1.6,28,euclidean,nan,1,1
1.6,29,euclidean,nan,1,1
1.6,30,euclidean,nan,1,1
1.6,31,euclidean,nan,1,1
1.6,32,euclidean,nan,1,1
1.6,33,euclidean,nan,1,1
1.6,34,euclidean,nan,1,1
1.6,35,euclidean,nan,1,1
1.6,36,euclidean,nan,1,1
1.6,37,euclidean,nan,1,1
1.6,38,euclidean,nan,1,1
1.6,39,euclidean,nan,1,1
1.6,40,euclidean,nan,1,1
1.6,41,euclidean,nan,1,1
1.6,42,euclidean,nan,1,1
1.6,43,euclidean,nan,1,1
1.6,44,euclidean,nan,1,1
1.6,45,euclidean,nan,1,1
1.6,46,euclidean,nan,1,1
1.6,47,euclidean,nan,1,1
1.6,48,euclidean,nan,1,1
1.6,49,euclidean,nan,1,1
1.6,50,euclidean,nan,1,1
1.6,51,euclidean,nan,1,1
1.6,52,euclidean,nan,1,1
1.6,53,euclidean,nan,1,1
1.6,54,euclidean,nan,1,1
1.6,55,euclidean,nan,1,1
1.6,56,euclidean,nan,1,1
1.6,57,euclidean,nan,1,1
1.6,58,euclidean,nan,1,1
1.6,59,euclidean,nan,1,1
1.6,60,euclidean,nan,1,1
1.6,61,euclidean,nan,1,1
1.6,62,euclidean,nan,1,1
1.6,63,euclidean,nan,1,1
1.6,64,euclidean,nan,1,1
1.6,65,euclidean,nan,1,1
1.6,66,euclidean,nan,1,1
1.6,67,euclidean,nan,1,1
1.6,68,euclidean,nan,1,1
1.6,69,euclidean,nan,1,1
1.6,70,euclidean,nan,1,1
1.6,71,euclidean,nan,1,1
1.6,72,euclidean,nan,1,1
1.6,73,euclidean,nan,1,1
1.6,74,euclidean,nan,1,1
1.6,75,euclidean,nan,1,1
1.6,76,euclidean,nan,1,1
1.6,77,euclidean,nan,1,1
1.6,78,euclidean,nan,1,1
1.6,79,euclidean,nan,1,1
1.6,80,euclidean,nan,1,1
1.6,81,euclidean,nan,1,1
1.6,82,euclidean,nan,1,1
1.6,83,euclidean,nan,1,1
1.6,84,euclidean,nan,1,1
1.6,85,euclidean,nan,1,1
1.6,86,euclidean,nan,1,1
1.6,87,euclidean,nan,1,1
1.6,88,euclidean,nan,1,1
1.6,89,euclidean,nan,1,1
1.6,90,euclidean,nan,1,1
1.6,91,euclidean,nan,1,1
1.6,92,euclidean,nan,1,1
1.6,93,euclidean,nan,1,1
1.6,94,euclidean,nan,1,1
1.6,95,euclidean,nan,1,1
1.6,96,euclidean,nan,1,1
1.6,97,euclidean,nan,1,1
1.6,98,euclidean,nan,1,1
1.6,99,euclidean,nan,1,1
1.6,100,euclidean,nan,1,1
1.6,101,euclidean,nan,1,1
1.6,102,euclidean,nan,1,1
1.6,103,euclidean,nan,1,1
1.6,104,euclidean,nan,1,1
1.6,105,euclidean,nan,1,1
1.6,106,euclidean,nan,1,1
1.6,107,euclidean,nan,1,1
1.6,108,euclidean,nan,1,1
1.6,109,euclidean,nan,1,1
1.6,110,euclidean,nan,1,1
1.6,111,euclidean,nan,1,1
1.6,112,euclidean,nan,1,1
1.6,113,euclidean,nan,1,1
1.6,114,euclidean,nan,1,1
1.6,115,euclidean,nan,1,1
1.6,116,euclidean,nan,1,1
1.6,117,euclidean,nan,1,1
1.6,118,euclidean,nan,1,1
1.6,119,euclidean,nan,1,1
1.6,120,euclidean,nan,1,1
1.6,121,euclidean,nan,1,1
1.6,122,euclidean,nan,1,1
1.6,123,euclidean,nan,1,1
1.6,124,euclidean,nan,1,1
1.6,125,euclidean,nan,1,1
1.6,126,euclidean,nan,1,1
1.6,127,euclidean,nan,1,1
1.6,128,euclidean,nan,1,1
1.6,129,euclidean,nan,1,1
1.6,130,euclidean,nan,1,1
1.6,131,euclidean,nan,1,1
1.6,132,euclidean,nan,1,1
1.6,133,euclidean,nan,1,1
1.6,134,euclidean,nan,1,1
1.6,135,euclidean,nan,1,1
1.6,136,euclidean,nan,1,1
1.6,137,euclidean,nan,1,1
1.6,138,euclidean,nan,1,1
1.6,139,euclidean,nan,1,1
1.6,140,euclidean,nan,1,1
1.6,141,euclidean,nan,1,1
1.6,142,euclidean,nan,1,1
1.6,143,euclidean,nan,1,1
1.6,144,euclidean,nan,1,1
1.6,145,euclidean,nan,1,1
1.6,146,euclidean,nan,1,1
1.6,147,euclidean,nan,1,1
1.6,148,euclidean,nan,1,1
1.6,149,euclidean,nan,1,1
1.6,150,euclidean,nan,1,1
1.6,151,euclidean,nan,1,1
1.7000000000000002,1,euclidean,-0.004430847264675967,145,0
1.7000000000000002,2,euclidean,-0.12611197531745993,5,1
1.7000000000000002,3,euclidean,0.17721029617219894,2,1
1.7000000000000002,4,euclidean,0.17721029617219894,2,1
1.7000000000000002,5,euclidean,nan,1,1
1.7000000000000002,6,euclidean,nan,1,1
1.7000000000000002,7,euclidean,nan,1,1
1.7000000000000002,8,euclidean,nan,1,1
1.7000000000000002,9,euclidean,nan,1,1
1.7000000000000002,10,euclidean,nan,1,1
1.7000000000000002,11,euclidean,nan,1,1
1.7000000000000002,12,euclidean,nan,1,1
1.7000000000000002,13,euclidean,nan,1,1
1.7000000000000002,14,euclidean,nan,1,1
1.7000000000000002,15,euclidean,nan,1,1
1.7000000000000002,16,euclidean,nan,1,1
1.7000000000000002,17,euclidean,nan,1,1
1.7000000000000002,18,euclidean,nan,1,1
1.7000000000000002,19,euclidean,nan,1,1
1.7000000000000002,20,euclidean,nan,1,1
1.7000000000000002,21,euclidean,nan,1,1
1.7000000000000002,22,euclidean,nan,1,1
1.7000000000000002,23,euclidean,nan,1,1
1.7000000000000002,24,euclidean,nan,1,1
1.7000000000000002,25,euclidean,nan,1,1
1.7000000000000002,26,euclidean,nan,1,1
1.7000000000000002,27,euclidean,nan,1,1
1.7000000000000002,28,euclidean,nan,1,1
1.7000000000000002,29,euclidean,nan,1,1
1.7000000000000002,30,euclidean,nan,1,1
1.7000000000000002,31,euclidean,nan,1,1
1.7000000000000002,32,euclidean,nan,1,1
1.7000000000000002,33,euclidean,nan,1,1
1.7000000000000002,34,euclidean,nan,1,1
1.7000000000000002,35,euclidean,nan,1,1
1.7000000000000002,36,euclidean,nan,1,1
1.7000000000000002,37,euclidean,nan,1,1
1.7000000000000002,38,euclidean,nan,1,1
1.7000000000000002,39,euclidean,nan,1,1
1.7000000000000002,40,euclidean,nan,1,1
1.7000000000000002,41,euclidean,nan,1,1
1.7000000000000002,42,euclidean,nan,1,1
1.7000000000000002,43,euclidean,nan,1,1
1.7000000000000002,44,euclidean,nan,1,1
1.7000000000000002,45,euclidean,nan,1,1
1.7000000000000002,46,euclidean,nan,1,1
1.7000000000000002,47,euclidean,nan,1,1
1.7000000000000002,48,euclidean,nan,1,1
1.7000000000000002,49,euclidean,nan,1,1
1.7000000000000002,50,euclidean,nan,1,1
1.7000000000000002,51,euclidean,nan,1,1
1.7000000000000002,52,euclidean,nan,1,1
1.7000000000000002,53,euclidean,nan,1,1
1.7000000000000002,54,euclidean,nan,1,1
1.7000000000000002,55,euclidean,nan,1,1
1.7000000000000002,56,euclidean,nan,1,1
1.7000000000000002,57,euclidean,nan,1,1
1.7000000000000002,58,euclidean,nan,1,1
1.7000000000000002,59,euclidean,nan,1,1
1.7000000000000002,60,euclidean,nan,1,1
1.7000000000000002,61,euclidean,nan,1,1
1.7000000000000002,62,euclidean,nan,1,1
1.7000000000000002,63,euclidean,nan,1,1
1.7000000000000002,64,euclidean,nan,1,1
1.7000000000000002,65,euclidean,nan,1,1
1.7000000000000002,66,euclidean,nan,1,1
1.7000000000000002,67,euclidean,nan,1,1
1.7000000000000002,68,euclidean,nan,1,1
1.7000000000000002,69,euclidean,nan,1,1
1.7000000000000002,70,euclidean,nan,1,1
1.7000000000000002,71,euclidean,nan,1,1
1.7000000000000002,72,euclidean,nan,1,1
1.7000000000000002,73,euclidean,nan,1,1
1.7000000000000002,74,euclidean,nan,1,1
1.7000000000000002,75,euclidean,nan,1,1
1.7000000000000002,76,euclidean,nan,1,1
1.7000000000000002,77,euclidean,nan,1,1
1.7000000000000002,78,euclidean,nan,1,1
1.7000000000000002,79,euclidean,nan,1,1
1.7000000000000002,80,euclidean,nan,1,1
1.7000000000000002,81,euclidean,nan,1,1
1.7000000000000002,82,euclidean,nan,1,1
1.7000000000000002,83,euclidean,nan,1,1
1.7000000000000002,84,euclidean,nan,1,1
1.7000000000000002,85,euclidean,nan,1,1
1.7000000000000002,86,euclidean,nan,1,1
1.7000000000000002,87,euclidean,nan,1,1
1.7000000000000002,88,euclidean,nan,1,1
1.7000000000000002,89,euclidean,nan,1,1
1.7000000000000002,90,euclidean,nan,1,1
1.7000000000000002,91,euclidean,nan,1,1
1.7000000000000002,92,euclidean,nan,1,1
1.7000000000000002,93,euclidean,nan,1,1
1.7000000000000002,94,euclidean,nan,1,1
1.7000000000000002,95,euclidean,nan,1,1
1.7000000000000002,96,euclidean,nan,1,1
1.7000000000000002,97,euclidean,nan,1,1
1.7000000000000002,98,euclidean,nan,1,1
1.7000000000000002,99,euclidean,nan,1,1
1.7000000000000002,100,euclidean,nan,1,1
1.7000000000000002,101,euclidean,nan,1,1
1.7000000000000002,102,euclidean,nan,1,1
1.7000000000000002,103,euclidean,nan,1,1
1.7000000000000002,104,euclidean,nan,1,1
1.7000000000000002,105,euclidean,nan,1,1
1.7000000000000002,106,euclidean,nan,1,1
1.7000000000000002,107,euclidean,nan,1,1
1.7000000000000002,108,euclidean,nan,1,1
1.7000000000000002,109,euclidean,nan,1,1
1.7000000000000002,110,euclidean,nan,1,1
1.7000000000000002,111,euclidean,nan,1,1
1.7000000000000002,112,euclidean,nan,1,1
1.7000000000000002,113,euclidean,nan,1,1
1.7000000000000002,114,euclidean,nan,1,1
1.7000000000000002,115,euclidean,nan,1,1
1.7000000000000002,116,euclidean,nan,1,1
1.7000000000000002,117,euclidean,nan,1,1
1.7000000000000002,118,euclidean,nan,1,1
1.7000000000000002,119,euclidean,nan,1,1
1.7000000000000002,120,euclidean,nan,1,1
1.7000000000000002,121,euclidean,nan,1,1
1.7000000000000002,122,euclidean,nan,1,1
1.7000000000000002,123,euclidean,nan,1,1
1.7000000000000002,124,euclidean,nan,1,1
1.7000000000000002,125,euclidean,nan,1,1
1.7000000000000002,126,euclidean,nan,1,1
1.7000000000000002,127,euclidean,nan,1,1
1.7000000000000002,128,euclidean,nan,1,1
1.7000000000000002,129,euclidean,nan,1,1
1.7000000000000002,130,euclidean,nan,1,1
1.7000000000000002,131,euclidean,nan,1,1
1.7000000000000002,132,euclidean,nan,1,1
1.7000000000000002,133,euclidean,nan,1,1
1.7000000000000002,134,euclidean,nan,1,1
1.7000000000000002,135,euclidean,nan,1,1
1.7000000000000002,136,euclidean,nan,1,1
1.7000000000000002,137,euclidean,nan,1,1
1.7000000000000002,138,euclidean,nan,1,1
1.7000000000000002,139,euclidean,nan,1,1
1.7000000000000002,140,euclidean,nan,1,1
1.7000000000000002,141,euclidean,nan,1,1
1.7000000000000002,142,euclidean,nan,1,1
1.7000000000000002,143,euclidean,nan,1,1
1.7000000000000002,144,euclidean,nan,1,1
1.7000000000000002,145,euclidean,nan,1,1
1.7000000000000002,146,euclidean,nan,1,1
1.7000000000000002,147,euclidean,nan,1,1
1.7000000000000002,148,euclidean,nan,1,1
1.7000000000000002,149,euclidean,nan,1,1
1.7000000000000002,150,euclidean,nan,1,1
1.7000000000000002,151,euclidean,nan,1,1
1.8000000000000003,1,euclidean,-0.004985812949084904,143,0
1.8000000000000003,2,euclidean,-0.12619787951144534,6,1
1.8000000000000003,3,euclidean,-0.02701032577053879,3,1
1.8000000000000003,4,euclidean,0.17721029617219894,2,1
1.8000000000000003,5,euclidean,nan,1,1
1.8000000000000003,6,euclidean,nan,1,1
1.8000000000000003,7,euclidean,nan,1,1
1.8000000000000003,8,euclidean,nan,1,1
1.8000000000000003,9,euclidean,nan,1,1
1.8000000000000003,10,euclidean,nan,1,1
1.8000000000000003,11,euclidean,nan,1,1
1.8000000000000003,12,euclidean,nan,1,1
1.8000000000000003,13,euclidean,nan,1,1
1.8000000000000003,14,euclidean,nan,1,1
1.8000000000000003,15,euclidean,nan,1,1
1.8000000000000003,16,euclidean,nan,1,1
1.8000000000000003,17,euclidean,nan,1,1
1.8000000000000003,18,euclidean,nan,1,1
1.8000000000000003,19,euclidean,nan,1,1
1.8000000000000003,20,euclidean,nan,1,1
1.8000000000000003,21,euclidean,nan,1,1
1.8000000000000003,22,euclidean,nan,1,1
1.8000000000000003,23,euclidean,nan,1,1
1.8000000000000003,24,euclidean,nan,1,1
1.8000000000000003,25,euclidean,nan,1,1
1.8000000000000003,26,euclidean,nan,1,1
1.8000000000000003,27,euclidean,nan,1,1
1.8000000000000003,28,euclidean,nan,1,1
1.8000000000000003,29,euclidean,nan,1,1
1.8000000000000003,30,euclidean,nan,1,1
1.8000000000000003,31,euclidean,nan,1,1
1.8000000000000003,32,euclidean,nan,1,1
1.8000000000000003,33,euclidean,nan,1,1
1.8000000000000003,34,euclidean,nan,1,1
1.8000000000000003,35,euclidean,nan,1,1
1.8000000000000003,36,euclidean,nan,1,1
1.8000000000000003,37,euclidean,nan,1,1
1.8000000000000003,38,euclidean,nan,1,1
1.8000000000000003,39,euclidean,nan,1,1
1.8000000000000003,40,euclidean,nan,1,1
1.8000000000000003,41,euclidean,nan,1,1
1.8000000000000003,42,euclidean,nan,1,1
1.8000000000000003,43,euclidean,nan,1,1
1.8000000000000003,44,euclidean,nan,1,1
1.8000000000000003,45,euclidean,nan,1,1
1.8000000000000003,46,euclidean,nan,1,1
1.8000000000000003,47,euclidean,nan,1,1
1.8000000000000003,48,euclidean,nan,1,1
1.8000000000000003,49,euclidean,nan,1,1
1.8000000000000003,50,euclidean,nan,1,1
1.8000000000000003,51,euclidean,nan,1,1
1.8000000000000003,52,euclidean,nan,1,1
1.8000000000000003,53,euclidean,nan,1,1
1.8000000000000003,54,euclidean,nan,1,1
1.8000000000000003,55,euclidean,nan,1,1
1.8000000000000003,56,euclidean,nan,1,1
1.8000000000000003,57,euclidean,nan,1,1
1.8000000000000003,58,euclidean,nan,1,1
1.8000000000000003,59,euclidean,nan,1,1
1.8000000000000003,60,euclidean,nan,1,1
1.8000000000000003,61,euclidean,nan,1,1
1.8000000000000003,62,euclidean,nan,1,1
1.8000000000000003,63,euclidean,nan,1,1
1.8000000000000003,64,euclidean,nan,1,1
1.8000000000000003,65,euclidean,nan,1,1
1.8000000000000003,66,euclidean,nan,1,1
1.8000000000000003,67,euclidean,nan,1,1
1.8000000000000003,68,euclidean,nan,1,1
1.8000000000000003,69,euclidean,nan,1,1
1.8000000000000003,70,euclidean,nan,1,1
1.8000000000000003,71,euclidean,nan,1,1
1.8000000000000003,72,euclidean,nan,1,1
1.8000000000000003,73,euclidean,nan,1,1
1.8000000000000003,74,euclidean,nan,1,1
1.8000000000000003,75,euclidean,nan,1,1
1.8000000000000003,76,euclidean,nan,1,1
1.8000000000000003,77,euclidean,nan,1,1
1.8000000000000003,78,euclidean,nan,1,1
1.8000000000000003,79,euclidean,nan,1,1
1.8000000000000003,80,euclidean,nan,1,1
1.8000000000000003,81,euclidean,nan,1,1
1.8000000000000003,82,euclidean,nan,1,1
1.8000000000000003,83,euclidean,nan,1,1
1.8000000000000003,84,euclidean,nan,1,1
1.8000000000000003,85,euclidean,nan,1,1
1.8000000000000003,86,euclidean,nan,1,1
1.8000000000000003,87,euclidean,nan,1,1
1.8000000000000003,88,euclidean,nan,1,1
1.8000000000000003,89,euclidean,nan,1,1
1.8000000000000003,90,euclidean,nan,1,1
1.8000000000000003,91,euclidean,nan,1,1
1.8000000000000003,92,euclidean,nan,1,1
1.8000000000000003,93,euclidean,nan,1,1
1.8000000000000003,94,euclidean,nan,1,1
1.8000000000000003,95,euclidean,nan,1,1
1.8000000000000003,96,euclidean,nan,1,1
1.8000000000000003,97,euclidean,nan,1,1
1.8000000000000003,98,euclidean,nan,1,1
1.8000000000000003,99,euclidean,nan,1,1
1.8000000000000003,100,euclidean,nan,1,1
1.8000000000000003,101,euclidean,nan,1,1
1.8000000000000003,102,euclidean,nan,1,1
1.8000000000000003,103,euclidean,nan,1,1
1.8000000000000003,104,euclidean,nan,1,1
1.8000000000000003,105,euclidean,nan,1,1
1.8000000000000003,106,euclidean,nan,1,1
1.8000000000000003,107,euclidean,nan,1,1
1.8000000000000003,108,euclidean,nan,1,1
1.8000000000000003,109,euclidean,nan,1,1
1.8000000000000003,110,euclidean,nan,1,1
1.8000000000000003,111,euclidean,nan,1,1
1.8000000000000003,112,euclidean,nan,1,1
1.8000000000000003,113,euclidean,nan,1,1
1.8000000000000003,114,euclidean,nan,1,1
1.8000000000000003,115,euclidean,nan,1,1
1.8000000000000003,116,euclidean,nan,1,1
1.8000000000000003,117,euclidean,nan,1,1
1.8000000000000003,118,euclidean,nan,1,1
1.8000000000000003,119,euclidean,nan,1,1
1.8000000000000003,120,euclidean,nan,1,1
1.8000000000000003,121,euclidean,nan,1,1
1.8000000000000003,122,euclidean,nan,1,1
1.8000000000000003,123,euclidean,nan,1,1
1.8000000000000003,124,euclidean,nan,1,1
1.8000000000000003,125,euclidean,nan,1,1
1.8000000000000003,126,euclidean,nan,1,1
1.8000000000000003,127,euclidean,nan,1,1
1.8000000000000003,128,euclidean,nan,1,1
1.8000000000000003,129,euclidean,nan,1,1
1.8000000000000003,130,euclidean,nan,1,1
1.8000000000000003,131,euclidean,nan,1,1
1.8000000000000003,132,euclidean,nan,1,1
1.8000000000000003,133,euclidean,nan,1,1
1.8000000000000003,134,euclidean,nan,1,1
1.8000000000000003,135,euclidean,nan,1,1
1.8000000000000003,136,euclidean,nan,1,1
1.8000000000000003,137,euclidean,nan,1,1
1.8000000000000003,138,euclidean,nan,1,1
1.8000000000000003,139,euclidean,nan,1,1
1.8000000000000003,140,euclidean,nan,1,1
1.8000000000000003,141,euclidean,nan,1,1
1.8000000000000003,142,euclidean,nan,1,1
1.8000000000000003,143,euclidean,nan,1,1
1.8000000000000003,144,euclidean,nan,1,1
1.8000000000000003,145,euclidean,nan,1,1
1.8000000000000003,146,euclidean,nan,1,1
1.8000000000000003,147,euclidean,nan,1,1
1.8000000000000003,148,euclidean,nan,1,1
1.8000000000000003,149,euclidean,nan,1,1
1.8000000000000003,150,euclidean,nan,1,1
1.8000000000000003,151,euclidean,nan,1,1
1.9000000000000001,1,euclidean,-0.005381169071373188,135,0
1.9000000000000001,2,euclidean,-0.11417981827747213,8,1
1.9000000000000001,3,euclidean,-0.10805720331062715,5,1
1.9000000000000001,4,euclidean,-0.0035242996126147743,3,1
1.9000000000000001,5,euclidean,0.16434073384013698,2,1
1.9000000000000001,6,euclidean,nan,1,1
1.9000000000000001,7,euclidean,nan,1,1
1.9000000000000001,8,euclidean,nan,1,1
1.9000000000000001,9,euclidean,nan,1,1
1.9000000000000001,10,euclidean,nan,1,1
1.9000000000000001,11,euclidean,nan,1,1
1.9000000000000001,12,euclidean,nan,1,1
1.9000000000000001,13,euclidean,nan,1,1
1.9000000000000001,14,euclidean,nan,1,1
1.9000000000000001,15,euclidean,nan,1,1
1.9000000000000001,16,euclidean,nan,1,1
1.9000000000000001,17,euclidean,nan,1,1
1.9000000000000001,18,euclidean,nan,1,1
1.9000000000000001,19,euclidean,nan,1,1
1.9000000000000001,20,euclidean,nan,1,1
1.9000000000000001,21,euclidean,nan,1,1
1.9000000000000001,22,euclidean,nan,1,1
1.9000000000000001,23,euclidean,nan,1,1
1.9000000000000001,24,euclidean,nan,1,1
1.9000000000000001,25,euclidean,nan,1,1
1.9000000000000001,26,euclidean,nan,1,1
1.9000000000000001,27,euclidean,nan,1,1
1.9000000000000001,28,euclidean,nan,1,1
1.9000000000000001,29,euclidean,nan,1,1
1.9000000000000001,30,euclidean,nan,1,1
1.9000000000000001,31,euclidean,nan,1,1
1.9000000000000001,32,euclidean,nan,1,1
1.9000000000000001,33,euclidean,nan,1,1
1.9000000000000001,34,euclidean,nan,1,1
1.9000000000000001,35,euclidean,nan,1,1
1.9000000000000001,36,euclidean,nan,1,1
1.9000000000000001,37,euclidean,nan,1,1
1.9000000000000001,38,euclidean,nan,1,1
1.9000000000000001,39,euclidean,nan,1,1
1.9000000000000001,40,euclidean,nan,1,1
1.9000000000000001,41,euclidean,nan,1,1
1.9000000000000001,42,euclidean,nan,1,1
1.9000000000000001,43,euclidean,nan,1,1
1.9000000000000001,44,euclidean,nan,1,1
1.9000000000000001,45,euclidean,nan,1,1
1.9000000000000001,46,euclidean,nan,1,1
1.9000000000000001,47,euclidean,nan,1,1
1.9000000000000001,48,euclidean,nan,1,1
1.9000000000000001,49,euclidean,nan,1,1
1.9000000000000001,50,euclidean,nan,1,1
1.9000000000000001,51,euclidean,nan,1,1
1.9000000000000001,52,euclidean,nan,1,1
1.9000000000000001,53,euclidean,nan,1,1
1.9000000000000001,54,euclidean,nan,1,1
1.9000000000000001,55,euclidean,nan,1,1
1.9000000000000001,56,euclidean,nan,1,1
1.9000000000000001,57,euclidean,nan,1,1
1.9000000000000001,58,euclidean,nan,1,1
1.9000000000000001,59,euclidean,nan,1,1
1.9000000000000001,60,euclidean,nan,1,1
1.9000000000000001,61,euclidean,nan,1,1
1.9000000000000001,62,euclidean,nan,1,1
1.9000000000000001,63,euclidean,nan,1,1
1.9000000000000001,64,euclidean,nan,1,1
1.9000000000000001,65,euclidean,nan,1,1
1.9000000000000001,66,euclidean,nan,1,1
1.9000000000000001,67,euclidean,nan,1,1
1.9000000000000001,68,euclidean,nan,1,1
1.9000000000000001,69,euclidean,nan,1,1
1.9000000000000001,70,euclidean,nan,1,1
1.9000000000000001,71,euclidean,nan,1,1
1.9000000000000001,72,euclidean,nan,1,1
1.9000000000000001,73,euclidean,nan,1,1
1.9000000000000001,74,euclidean,nan,1,1
1.9000000000000001,75,euclidean,nan,1,1
1.9000000000000001,76,euclidean,nan,1,1
1.9000000000000001,77,euclidean,nan,1,1
1.9000000000000001,78,euclidean,nan,1,1
1.9000000000000001,79,euclidean,nan,1,1
1.9000000000000001,80,euclidean,nan,1,1
1.9000000000000001,81,euclidean,nan,1,1
1.9000000000000001,82,euclidean,nan,1,1
1.9000000000000001,83,euclidean,nan,1,1
1.9000000000000001,84,euclidean,nan,1,1
1.9000000000000001,85,euclidean,nan,1,1
1.9000000000000001,86,euclidean,nan,1,1
1.9000000000000001,87,euclidean,nan,1,1
1.9000000000000001,88,euclidean,nan,1,1
1.9000000000000001,89,euclidean,nan,1,1
1.9000000000000001,90,euclidean,nan,1,1
1.9000000000000001,91,euclidean,nan,1,1
1.9000000000000001,92,euclidean,nan,1,1
1.9000000000000001,93,euclidean,nan,1,1
1.9000000000000001,94,euclidean,nan,1,1
1.9000000000000001,95,euclidean,nan,1,1
1.9000000000000001,96,euclidean,nan,1,1
1.9000000000000001,97,euclidean,nan,1,1
1.9000000000000001,98,euclidean,nan,1,1
1.9000000000000001,99,euclidean,nan,1,1
1.9000000000000001,100,euclidean,nan,1,1
1.9000000000000001,101,euclidean,nan,1,1
1.9000000000000001,102,euclidean,nan,1,1
1.9000000000000001,103,euclidean,nan,1,1
1.9000000000000001,104,euclidean,nan,1,1
1.9000000000000001,105,euclidean,nan,1,1
1.9000000000000001,106,euclidean,nan,1,1
1.9000000000000001,107,euclidean,nan,1,1
1.9000000000000001,108,euclidean,nan,1,1
1.9000000000000001,109,euclidean,nan,1,1
1.9000000000000001,110,euclidean,nan,1,1
1.9000000000000001,111,euclidean,nan,1,1
1.9000000000000001,112,euclidean,nan,1,1
1.9000000000000001,113,euclidean,nan,1,1
1.9000000000000001,114,euclidean,nan,1,1
1.9000000000000001,115,euclidean,nan,1,1
1.9000000000000001,116,euclidean,nan,1,1
1.9000000000000001,117,euclidean,nan,1,1
1.9000000000000001,118,euclidean,nan,1,1
1.9000000000000001,119,euclidean,nan,1,1
1.9000000000000001,120,euclidean,nan,1,1
1.9000000000000001,121,euclidean,nan,1,1
1.9000000000000001,122,euclidean,nan,1,1
1.9000000000000001,123,euclidean,nan,1,1
1.9000000000000001,124,euclidean,nan,1,1
1.9000000000000001,125,euclidean,nan,1,1
1.9000000000000001,126,euclidean,nan,1,1
1.9000000000000001,127,euclidean,nan,1,1
1.9000000000000001,128,euclidean,nan,1,1
1.9000000000000001,129,euclidean,nan,1,1
1.9000000000000001,130,euclidean,nan,1,1
1.9000000000000001,131,euclidean,nan,1,1
1.9000000000000001,132,euclidean,nan,1,1
1.9000000000000001,133,euclidean,nan,1,1
1.9000000000000001,134,euclidean,nan,1,1
1.9000000000000001,135,euclidean,nan,1,1
1.9000000000000001,136,euclidean,nan,1,1
1.9000000000000001,137,euclidean,nan,1,1
1.9000000000000001,138,euclidean,nan,1,1
1.9000000000000001,139,euclidean,nan,1,1
1.9000000000000001,140,euclidean,nan,1,1
1.9000000000000001,141,euclidean,nan,1,1
1.9000000000000001,142,euclidean,nan,1,1
1.9000000000000001,143,euclidean,nan,1,1
1.9000000000000001,144,euclidean,nan,1,1
1.9000000000000001,145,euclidean,nan,1,1
1.9000000000000001,146,euclidean,nan,1,1
1.9000000000000001,147,euclidean,nan,1,1
1.9000000000000001,148,euclidean,nan,1,1
1.9000000000000001,149,euclidean,nan,1,1
1.9000000000000001,150,euclidean,nan,1,1
1.9000000000000001,151,euclidean,nan,1,1
2.0,1,euclidean,-0.0057779683751256715,132,0
2.0,2,euclidean,-0.10559595177766663,7,1
2.0,3,euclidean,-0.09650201343242104,5,1
2.0,4,euclidean,-0.08120463863718606,4,1
2.0,5,euclidean,0.16878214295217883,2,1
2.0,6,euclidean,nan,1,1
2.0,7,euclidean,nan,1,1
2.0,8,euclidean,nan,1,1
2.0,9,euclidean,nan,1,1
2.0,10,euclidean,nan,1,1
